DEPTH,NPHI,RHOB,GR,RT,PEF,CALI,DT
3842.7,0.319,2.623,38.055,1.323,9.454,9.175,82.22155453316974
3842.8,0.318,2.618,37.209,1.274,9.463,9.133,82.02727003976115
3842.9,0.317,2.616,35.856,1.393,9.417,9.109,82.04195225924293
3843.0,0.318,2.615,35.828,1.626,9.318,9.109,82.09258945064498
3843.1,0.323,2.614,35.285,1.922,9.237,9.069,82.45970674279317
3843.2,0.33,2.614,35.479,1.96,9.256,9.032,82.40040901414226
3843.3,0.333,2.615,37.778,1.715,9.403,9.078,82.25413864362666
3843.4,0.336,2.619,38.812,1.557,9.611,9.109,81.58945751965426
3843.5,0.335,2.628,37.441,1.582,9.781,9.109,81.92154839398673
3843.6,0.328,2.645,36.199,1.702,9.871,9.103,82.03542810899462
3843.7,0.319,2.671,36.666,1.853,9.893,9.059,82.28911040663328
3843.8,0.31,2.696,37.377,1.947,9.841,9.078,82.57472338952927
3843.9,0.31,2.707,38.056,2.022,9.7,9.031,82.76918450851893
3844.0,0.319,2.692,37.801,1.992,9.564,8.996,82.73835219034277
3844.1,0.331,2.659,37.263,1.924,9.565,9.005,82.48259704610669
3844.2,0.337,2.63,37.816,1.822,9.743,9.058,82.28335726510427
3844.3,0.341,2.623,38.001,1.78,10.009,9.078,82.27987774960384
3844.4,0.336,2.636,37.385,1.811,10.206,9.078,82.12311698378997
3844.5,0.326,2.652,36.639,1.908,10.262,9.078,82.51552015767234
3844.6,0.318,2.658,37.264,1.937,10.197,9.062,82.62703919838059
3844.7,0.317,2.657,36.594,1.939,10.032,9.019,82.63489971352321
3844.8,0.32,2.652,36.55,1.944,9.8,8.984,82.71109228950003
3844.9,0.32,2.643,36.722,2.052,9.567,8.984,82.74347894702079
3845.0,0.322,2.629,36.547,2.104,9.44,8.962,82.79701216057423
3845.1,0.321,2.615,36.487,2.126,9.492,8.993,82.95159469269046
3845.2,0.322,2.608,35.989,2.122,9.707,9.025,82.76200467403403
3845.3,0.33,2.614,35.881,2.051,9.977,9.011,82.6047611015508
3845.4,0.334,2.631,35.11,2.101,10.148,9.055,82.64134263675486
3845.5,0.335,2.651,35.733,2.357,10.129,9.099,82.36356210895642
3845.6,0.332,2.664,36.752,2.797,9.976,9.109,81.28308909624666
3845.7,0.324,2.664,37.481,3.212,9.853,9.109,81.05304751363921
3845.8,0.316,2.659,35.48,3.65,9.863,9.109,81.05567264991475
3845.9,0.311,2.658,34.449,3.88,9.952,9.096,81.30532684057073
3846.0,0.312,2.663,34.568,3.694,9.997,9.078,81.2718730491262
3846.1,0.319,2.665,34.072,3.316,9.934,9.031,81.00241977593157
3846.2,0.324,2.657,34.443,3.622,9.792,9.032,81.13638133888116
3846.3,0.322,2.64,34.935,5.531,9.626,9.086,80.88493321897207
3846.4,0.317,2.625,36.139,8.189,9.487,9.062,79.0308251491135
3846.5,0.311,2.623,36.847,10.916,9.39,9.031,79.99081480377082
3846.6,0.306,2.632,35.894,13.06,9.318,9.011,78.77366202235694
3846.7,0.299,2.642,34.712,15.379,9.255,8.998,79.0753527751112
3846.8,0.292,2.642,34.228,14.63,9.231,9.018,78.9841177475124
3846.9,0.287,2.63,34.763,13.88,9.311,9.031,79.11788906898116
3847.0,0.285,2.618,32.688,13.131,9.507,8.969,78.72415185501835
3847.1,0.277,2.618,31.347,12.389,9.758,8.953,78.8033885893108
3847.2,0.267,2.633,29.609,14.384,9.967,8.984,77.63250197143125
3847.3,0.261,2.659,30.037,15.702,10.063,8.984,77.17331422980669
3847.4,0.261,2.686,30.269,21.714,10.02,8.984,78.02397978416171
3847.5,0.272,2.704,30.91,25.345,9.859,8.947,78.96481223091538
3847.6,0.286,2.707,30.773,18.925,9.66,8.848,78.95774998972419
3847.7,0.295,2.697,30.808,9.615,9.528,8.828,78.23826073102921
3847.8,0.299,2.682,32.132,7.243,9.556,8.828,78.38609685641997
3847.9,0.296,2.675,31.83,7.874,9.752,8.871,78.24828439469155
3848.0,0.289,2.678,30.744,12.02,10.019,8.938,78.19671148603437
3848.1,0.282,2.687,29.263,17.307,10.225,8.981,78.2823065387627
3848.2,0.275,2.697,28.986,52.416,10.282,9.0,78.81177471665755
3848.3,0.268,2.705,29.167,761.284,10.239,8.98,78.09147772057636
3848.4,0.265,2.712,29.042,46759.969,10.208,8.899,77.95721459709092
3848.5,0.264,2.723,28.967,41586.07,10.272,8.815,77.96266764534649
3848.6,0.261,2.745,28.116,15749.117,10.443,8.828,76.07684796626717
3848.7,0.257,2.777,27.55,99.646,10.645,8.868,75.36955600362802
3848.8,0.256,2.814,27.349,24.759,10.773,8.898,77.65247273597977
3848.9,0.26,2.839,27.892,9.657,10.739,8.896,77.13726969298692
3849.0,0.269,2.841,29.82,6.37,10.544,8.906,78.43716241040156
3849.1,0.28,2.817,30.659,14.933,10.3,8.906,78.1503370219193
3849.2,0.29,2.782,30.482,62.55,10.137,8.888,78.16435983782729
3849.3,0.293,2.755,29.945,79.381,10.117,8.828,78.2751284164755
3849.4,0.287,2.746,28.013,47.344,10.188,8.815,76.47071545547537
3849.5,0.275,2.751,28.308,28.37,10.258,8.828,77.2019661676995
3849.6,0.26,2.758,28.042,15.838,10.279,8.859,77.04780840812145
3849.7,0.252,2.763,27.059,12.015,10.262,8.875,76.5506562861375
3849.8,0.248,2.766,27.162,9.621,10.236,8.896,76.99598425665612
3849.9,0.251,2.772,26.898,8.019,10.226,8.906,77.16993872032694
3850.0,0.258,2.784,26.758,8.926,10.228,8.848,77.13338575132155
3850.1,0.258,2.799,25.071,9.36,10.234,8.781,77.12835319003635
3850.2,0.255,2.817,24.6,6.963,10.25,8.781,76.65796764425588
3850.3,0.255,2.837,24.805,5.614,10.297,8.76,77.22686772741146
3850.4,0.253,2.856,24.03,4.843,10.383,8.766,76.59003946861326
3850.5,0.252,2.871,24.346,4.842,10.49,8.828,76.53092552639922
3850.6,0.25,2.879,24.183,4.513,10.566,8.863,76.56936148706686
3850.7,0.255,2.878,24.991,3.774,10.566,8.828,76.84718652197917
3850.8,0.26,2.864,25.381,3.252,10.478,8.781,76.85088950087427
3850.9,0.261,2.841,25.749,3.072,10.354,8.781,76.84833759382566
3851.0,0.263,2.818,26.239,3.21,10.277,8.75,78.46911156505558
3851.1,0.264,2.805,26.134,3.497,10.282,8.726,78.51213777879649
3851.2,0.26,2.801,26.319,3.591,10.32,8.703,78.20739910418082
3851.3,0.254,2.8,26.374,3.479,10.281,8.722,78.1046524019394
3851.4,0.25,2.791,26.356,3.6,10.092,8.781,76.6106085062001
3851.5,0.248,2.775,27.051,3.912,9.784,8.781,76.40895689618976
3851.6,0.246,2.758,28.147,4.027,9.456,8.781,76.49275682597198
3851.7,0.243,2.747,28.766,3.783,9.208,8.775,78.97655166799332
3851.8,0.241,2.745,28.076,3.767,9.052,8.763,76.95531957372785
3851.9,0.241,2.747,28.15,4.2,8.944,8.781,76.71859747818675
3852.0,0.243,2.748,29.099,4.883,8.844,8.781,79.36458760133135
3852.1,0.246,2.741,30.912,5.665,8.724,8.781,78.62873425890973
3852.2,0.25,2.721,32.131,5.873,8.59,8.781,78.67795852045424
3852.3,0.254,2.692,32.698,6.095,8.468,8.781,79.20158572127913
3852.4,0.257,2.665,32.155,5.953,8.383,8.781,79.20374464823756
3852.5,0.257,2.649,33.238,5.011,8.332,8.781,79.36962587948499
3852.6,0.255,2.646,33.233,4.039,8.288,8.781,79.31409037438206
3852.7,0.252,2.649,33.886,4.006,8.246,8.781,78.78967216048733
3852.8,0.25,2.648,34.265,4.44,8.223,8.781,79.95071656465984
3852.9,0.25,2.643,35.49,5.018,8.247,8.781,79.9210096480103
3853.0,0.251,2.639,34.573,5.522,8.316,8.781,79.85937278775216
3853.1,0.252,2.645,34.606,5.545,8.383,8.781,79.86157531968449
3853.2,0.25,2.655,35.285,5.527,8.422,8.809,79.37102156921873
3853.3,0.254,2.658,35.318,5.277,8.427,8.809,79.95939688302222
3853.4,0.253,2.649,34.588,4.443,8.395,8.809,79.92906959765082
3853.5,0.252,2.63,34.474,3.739,8.325,8.828,79.62509505481331
3853.6,0.247,2.612,35.409,3.278,8.208,8.875,79.65725498052451
3853.7,0.248,2.599,34.949,2.924,8.061,8.837,79.63140913373917
3853.8,0.249,2.595,35.38,2.846,7.92,8.781,79.82952078758461
3853.9,0.245,2.595,36.564,2.845,7.828,8.782,80.15151673197275
3854.0,0.244,2.593,36.003,3.031,7.855,8.828,80.15416985564913
3854.1,0.242,2.59,35.443,2.935,7.882,8.8,80.31863899631044
3854.2,0.241,2.589,35.579,2.921,7.958,8.8,80.32319857286963
3854.3,0.242,2.59,36.276,2.984,8.0,8.8,80.40458452950696
3854.4,0.245,2.589,37.665,2.773,7.997,8.781,80.90816711777478
3854.5,0.243,2.582,37.956,2.742,7.99,8.812,80.76081834260606
3854.6,0.244,2.574,36.975,2.839,8.028,8.781,81.35536489844085
3854.7,0.243,2.575,36.535,3.244,8.121,8.76,81.65516988872736
3854.8,0.24,2.591,36.079,3.637,8.217,8.75,81.27400235454472
3854.9,0.238,2.615,35.536,4.051,8.23,8.781,81.18085413868626
3855.0,0.24,2.634,35.421,4.225,8.129,8.781,79.87527685211779
3855.1,0.245,2.637,36.14,4.089,7.965,8.781,80.10591346904685
3855.2,0.25,2.626,36.446,3.965,7.816,8.781,79.68200448024001
3855.3,0.253,2.609,38.546,3.779,7.698,8.781,78.96172382341472
3855.4,0.253,2.593,38.518,3.471,7.571,8.781,79.26817464456744
3855.5,0.252,2.581,37.269,3.397,7.421,8.781,80.42740176833459
3855.6,0.254,2.576,37.556,3.575,7.31,8.781,81.09543233173468
3855.7,0.255,2.579,39.042,3.906,7.307,8.781,79.81544989628634
3855.8,0.255,2.588,38.758,4.157,7.404,8.782,80.08929731016137
3855.9,0.25,2.593,38.834,4.109,7.514,8.828,79.30133685754096
3856.0,0.242,2.587,38.054,3.948,7.57,8.828,80.69917057468973
3856.1,0.233,2.575,38.35,3.656,7.553,8.828,80.9652322799099
3856.2,0.228,2.566,38.56,3.486,7.478,8.781,79.5549489592081
3856.3,0.222,2.565,38.183,3.312,7.362,8.781,78.78789610753836
3856.4,0.217,2.572,37.557,3.409,7.213,8.781,78.19886680762521
3856.5,0.213,2.582,38.32,3.499,7.04,8.781,75.84197706025644
3856.6,0.211,2.591,38.818,3.609,6.865,8.781,75.35088108765792
3856.7,0.209,2.595,37.618,3.758,6.726,8.781,73.51201507365214
3856.8,0.208,2.593,36.551,3.864,6.65,8.781,73.56019438577547
3856.9,0.208,2.586,35.623,3.497,6.639,8.782,73.89129430678193
3857.0,0.208,2.582,36.612,3.385,6.671,8.828,73.896726578492
3857.1,0.216,2.583,37.791,3.229,6.702,8.781,78.04804292611833
3857.2,0.223,2.589,37.782,2.928,6.712,8.781,78.51181277749248
3857.3,0.23,2.594,38.745,2.502,6.731,8.781,79.73841297860453
3857.4,0.237,2.594,38.92,1.907,6.82,8.781,82.0114064170561
3857.5,0.24,2.587,38.862,1.663,7.013,8.781,80.45795314195819
3857.6,0.241,2.579,38.742,1.586,7.247,8.781,80.43843130280963
3857.7,0.239,2.574,38.931,1.593,7.424,8.781,82.13522551110422
3857.8,0.232,2.576,37.537,1.66,7.492,8.813,80.46944479580556
3857.9,0.227,2.584,36.729,1.623,7.461,8.828,78.3239664259696
3858.0,0.226,2.597,37.487,1.525,7.36,8.781,77.48693756853203
3858.1,0.224,2.608,37.515,1.548,7.232,8.781,77.46143755937703
3858.2,0.224,2.614,38.578,1.578,7.121,8.781,78.85000273121592
3858.3,0.225,2.616,39.808,1.628,7.056,8.781,79.81451061400476
3858.4,0.226,2.612,39.289,1.68,7.052,8.781,79.63217062790933
3858.5,0.225,2.602,39.217,1.735,7.085,8.782,79.63413264405129
3858.6,0.22,2.582,40.18,1.815,7.043,8.84,79.29635404191566
3858.7,0.213,2.554,40.934,1.955,6.888,8.888,77.90948286740476
3858.8,0.213,2.527,39.959,2.071,6.699,8.855,80.37844589942632
3858.9,0.207,2.504,40.684,2.214,6.556,8.877,78.48032833564193
3859.0,0.206,2.487,42.152,2.293,6.501,8.863,81.45785223535088
3859.1,0.207,2.48,43.356,2.372,6.574,8.828,81.68963497300825
3859.2,0.206,2.483,43.728,2.496,6.764,8.828,80.3966487945624
3859.3,0.203,2.493,43.226,2.685,6.987,8.866,79.27347250613256
3859.4,0.2,2.503,41.938,2.784,7.146,8.933,78.08492898349577
3859.5,0.206,2.512,42.184,2.822,7.176,8.906,79.22379147603543
3859.6,0.209,2.517,42.346,2.849,7.065,8.906,79.14067544900374
3859.7,0.213,2.519,42.659,2.919,6.87,8.888,80.18236128125302
3859.8,0.215,2.516,44.177,2.998,6.669,8.828,81.44442892894811
3859.9,0.217,2.512,45.232,3.05,6.526,8.801,81.3131696204451
3860.0,0.215,2.508,46.501,3.19,6.443,8.781,82.2209501253063
3860.1,0.213,2.505,47.407,3.348,6.393,8.781,80.55338457285748
3860.2,0.208,2.504,46.966,3.298,6.354,8.795,78.84588126151866
3860.3,0.21,2.505,47.496,3.249,6.319,8.781,78.96471262949082
3860.4,0.208,2.507,47.621,3.23,6.297,8.781,78.99228651184409
3860.5,0.205,2.513,47.545,3.259,6.286,8.781,78.9855090388934
3860.6,0.201,2.519,48.137,3.388,6.272,8.781,78.12434517221223
3860.7,0.2,2.525,47.628,3.533,6.242,8.755,77.98697027764624
3860.8,0.199,2.529,48.082,3.718,6.204,8.758,77.98414129606621
3860.9,0.201,2.529,49.298,3.92,6.179,8.781,77.71145699169358
3861.0,0.208,2.523,49.797,4.342,6.182,8.781,78.74648207548407
3861.1,0.213,2.512,50.362,4.464,6.211,8.781,79.74777174882509
3861.2,0.214,2.501,51.263,4.243,6.248,8.781,81.01058548602289
3861.3,0.213,2.497,50.773,4.279,6.272,8.781,80.8641771616186
3861.4,0.21,2.499,51.287,4.253,6.264,8.781,78.76586062059913
3861.5,0.209,2.501,50.992,4.43,6.226,8.781,78.74623853908554
3861.6,0.213,2.5,50.561,5.234,6.202,8.75,82.73479819747135
3861.7,0.214,2.496,49.424,6.591,6.252,8.768,80.69532377297718
3861.8,0.217,2.498,49.682,6.926,6.428,8.773,81.2023854983504
3861.9,0.22,2.517,50.75,6.546,6.728,8.75,82.5945977326312
3862.0,0.22,2.552,50.648,6.196,7.102,8.75,79.49455926252796
3862.1,0.219,2.591,50.192,6.401,7.457,8.781,76.67856763822905
3862.2,0.221,2.621,47.079,7.66,7.694,8.781,75.98945148698209
3862.3,0.221,2.634,46.701,9.608,7.744,8.802,77.99753183438432
3862.4,0.222,2.63,46.741,10.252,7.593,8.864,78.95205524284256
3862.5,0.218,2.608,47.881,10.525,7.278,8.984,78.43265414572782
3862.6,0.222,2.567,48.137,11.025,6.892,8.912,79.1091109981327
3862.7,0.23,2.516,50.049,11.174,6.549,8.828,79.37466745958696
3862.8,0.231,2.473,52.154,11.175,6.333,8.793,80.85036324507284
3862.9,0.227,2.45,52.865,10.95,6.251,8.782,82.60066672562948
3863.0,0.22,2.447,52.387,10.544,6.248,8.828,82.45346724638446
3863.1,0.218,2.455,51.26,11.143,6.251,8.835,81.57336916930413
3863.2,0.215,2.463,53.304,11.579,6.213,8.875,81.13663910062998
3863.3,0.218,2.464,53.192,10.776,6.131,8.851,81.10678176619712
3863.4,0.215,2.459,53.301,9.842,6.032,8.828,81.31669133455014
3863.5,0.211,2.451,54.83,9.736,5.939,8.828,79.39258013476088
3863.6,0.211,2.444,55.291,9.856,5.874,8.781,79.67722569648322
3863.7,0.21,2.441,54.093,10.473,5.862,8.781,78.46641073125593
3863.8,0.211,2.442,53.166,12.277,5.917,8.781,79.21670161320505
3863.9,0.213,2.449,51.877,12.778,6.0,8.781,82.5092791036803
3864.0,0.216,2.463,52.217,11.988,6.043,8.781,81.83052744718991
3864.1,0.217,2.479,52.695,11.705,6.008,8.781,80.13925985426269
3864.2,0.217,2.495,51.705,12.291,5.926,8.763,78.93068464259744
3864.3,0.216,2.505,52.512,12.493,5.868,8.75,77.74787973332653
3864.4,0.215,2.505,54.208,13.129,5.895,8.73,78.00260444027603
3864.5,0.219,2.5,52.287,14.714,6.019,8.703,79.583639284721
3864.6,0.221,2.498,52.796,16.502,6.174,8.703,80.13445542766586
3864.7,0.217,2.506,51.265,16.797,6.242,8.73,78.46159206660334
3864.8,0.217,2.521,50.457,19.371,6.148,8.738,77.87078925349326
3864.9,0.209,2.527,50.324,26.041,5.923,8.75,76.36197343479942
3865.0,0.208,2.517,50.086,26.965,5.669,8.703,76.92094081576708
3865.1,0.207,2.493,50.393,23.844,5.482,8.681,74.67003895219341
3865.2,0.206,2.47,51.454,23.453,5.382,8.672,75.04515006083284
3865.3,0.206,2.456,51.569,29.456,5.344,8.648,73.35019021678005
3865.4,0.204,2.45,50.594,38.905,5.355,8.641,74.92129120400955
3865.5,0.198,2.447,49.315,42.463,5.448,8.672,75.57896723657485
3865.6,0.197,2.448,48.331,39.431,5.673,8.672,75.97837334314958
3865.7,0.196,2.453,46.283,44.896,6.005,8.699,75.26163734341681
3865.8,0.198,2.468,43.829,43.245,6.313,8.695,75.50653387140835
3865.9,0.202,2.489,41.953,33.99,6.428,8.681,75.045636970235
3866.0,0.202,2.505,36.913,23.604,6.306,8.672,76.93190233529704
3866.1,0.2,2.506,36.352,17.595,6.064,8.665,74.47210624950267
3866.2,0.202,2.492,39.798,21.063,5.878,8.639,75.05993661581742
3866.3,0.199,2.476,41.937,28.05,5.827,8.672,75.70802854961579
3866.4,0.197,2.467,41.362,35.138,5.855,8.693,75.25226145870683
3866.5,0.199,2.463,42.109,40.326,5.871,8.672,75.82836602454147
3866.6,0.198,2.462,43.764,38.51,5.813,8.672,74.92266584634324
3866.7,0.195,2.458,43.62,34.218,5.679,8.672,74.08073316542625
3866.8,0.191,2.451,43.621,28.634,5.517,8.672,74.14814686072651
3866.9,0.187,2.442,42.633,23.804,5.381,8.672,74.74492488062154
3867.0,0.185,2.434,42.648,21.753,5.298,8.672,75.86216059119256
3867.1,0.185,2.428,41.963,21.095,5.266,8.659,75.54611467211012
3867.2,0.185,2.424,42.137,20.884,5.284,8.672,75.64653198153196
3867.3,0.186,2.423,41.702,19.938,5.363,8.672,75.81785743264754
3867.4,0.186,2.43,40.784,19.655,5.472,8.672,74.23809392466045
3867.5,0.187,2.447,38.369,17.801,5.547,8.672,73.74305822779228
3867.6,0.19,2.465,35.777,15.352,5.527,8.638,76.82019934019718
3867.7,0.19,2.473,35.036,11.548,5.408,8.652,75.96360478400885
3867.8,0.192,2.462,33.482,10.819,5.246,8.66,76.56202761333005
3867.9,0.197,2.44,35.558,13.206,5.111,8.638,77.48977714253407
3868.0,0.193,2.419,36.481,12.852,5.031,8.652,77.26676352943328
3868.1,0.19,2.408,37.242,10.078,4.991,8.665,76.77064106793559
3868.2,0.186,2.404,36.357,7.596,4.968,8.652,79.82645439276169
3868.3,0.183,2.402,36.02,6.785,4.962,8.649,78.49241601327464
3868.4,0.182,2.401,38.078,6.485,5.002,8.672,79.44022215641922
3868.5,0.182,2.402,38.97,6.232,5.107,8.672,79.51562764375302
3868.6,0.183,2.409,39.266,5.546,5.257,8.682,80.69730307229742
3868.7,0.188,2.419,39.869,4.952,5.404,8.713,79.1464792068897
3868.8,0.192,2.429,41.752,4.236,5.513,8.75,84.37400988477988
3868.9,0.202,2.438,43.007,3.571,5.619,8.727,85.938037933289
3869.0,0.207,2.447,45.477,3.31,5.818,8.75,84.52384009638942
3869.1,0.212,2.46,47.295,3.717,6.177,8.781,82.3592992421447
3869.2,0.223,2.483,46.088,3.689,6.673,8.762,82.47134711331178
3869.3,0.232,2.514,44.2,3.677,7.207,8.75,83.27815354411139
3869.4,0.242,2.548,41.377,3.47,7.635,8.75,84.03953116570123
3869.5,0.247,2.576,39.778,2.507,7.853,8.781,81.15213365283351
3869.6,0.248,2.598,39.206,1.999,7.859,8.781,80.40574893027208
3869.7,0.246,2.618,38.569,1.806,7.738,8.769,80.06169165020948
3869.8,0.238,2.631,38.265,1.815,7.553,8.781,81.64097572125853
3869.9,0.233,2.63,37.603,1.843,7.355,8.781,81.02567729403303
3870.0,0.227,2.615,39.826,1.863,7.226,8.812,79.65767349987337
3870.1,0.229,2.596,39.801,1.908,7.219,8.782,80.1822872921634
3870.2,0.222,2.585,39.309,2.035,7.317,8.875,79.6322762716377
3870.3,0.216,2.584,39.9,1.934,7.459,8.919,79.24375205922487
3870.4,0.218,2.585,38.682,1.877,7.582,8.906,78.55296261496481
3870.5,0.221,2.585,38.167,1.848,7.653,8.88,77.65350783284991
3870.6,0.225,2.581,38.506,1.887,7.649,8.891,79.46432066900108
3870.7,0.231,2.575,38.533,1.86,7.573,8.881,80.23870927077462
3870.8,0.231,2.568,37.829,1.831,7.445,8.894,80.27097991024435
3870.9,0.225,2.562,38.192,1.784,7.293,8.93,79.34861887998888
3871.0,0.235,2.558,38.472,1.789,7.175,8.953,82.73098819980368
3871.1,0.221,2.554,39.603,1.82,7.191,8.953,79.34509303365486
3871.2,0.222,2.551,38.994,1.786,7.434,8.972,80.2101093843655
3871.3,0.219,2.551,37.767,1.71,7.885,9.041,79.34220833175347
3871.4,0.222,2.556,35.964,1.663,8.362,9.117,79.00462916257635
3871.5,0.229,2.565,35.565,1.652,8.615,9.166,79.38150978067434
3871.6,0.242,2.574,35.791,1.658,8.538,9.069,81.64587383452944
3871.7,0.251,2.578,37.362,1.609,8.254,8.887,81.6040043654041
3871.8,0.246,2.575,37.118,1.602,7.971,8.875,81.84211045357543
3871.9,0.24,2.568,36.211,1.584,7.826,8.906,81.53126697695012
3872.0,0.238,2.563,35.375,1.632,7.793,8.896,82.55267339909349
3872.1,0.238,2.563,34.925,1.683,7.774,8.875,82.54833332384186
3872.2,0.238,2.568,35.94,1.719,7.702,8.847,82.74510455952529
3872.3,0.238,2.571,37.278,1.69,7.591,8.809,82.79926964512582
3872.4,0.238,2.57,38.25,1.679,7.519,8.791,82.6369136587079
3872.5,0.237,2.565,37.332,1.613,7.525,8.828,83.54166515780366
3872.6,0.24,2.56,38.07,1.606,7.569,8.828,81.74564671765445
3872.7,0.239,2.56,38.956,1.564,7.582,8.875,81.8444608709886
3872.8,0.242,2.565,38.365,1.623,7.538,8.856,81.4369541332549
3872.9,0.244,2.571,38.54,1.965,7.471,8.8,81.15128190563394
3873.0,0.244,2.575,39.047,2.023,7.428,8.781,81.39273781488569
3873.1,0.245,2.575,39.097,2.004,7.435,8.781,81.30851686928258
3873.2,0.247,2.572,37.948,1.99,7.482,8.781,81.9518861101257
3873.3,0.25,2.569,38.495,1.971,7.527,8.781,80.94123243670317
3873.4,0.252,2.567,40.142,2.039,7.514,8.781,81.54736696140078
3873.5,0.252,2.562,40.161,2.084,7.422,8.771,81.56242563924997
3873.6,0.252,2.551,39.541,1.967,7.287,8.781,82.05275510492302
3873.7,0.25,2.537,40.846,1.907,7.181,8.781,82.8780864166083
3873.8,0.248,2.528,40.007,1.97,7.159,8.781,81.8742883000563
3873.9,0.247,2.532,39.911,2.116,7.22,8.781,82.0437104165078
3874.0,0.248,2.548,40.518,2.336,7.311,8.781,82.4158969665738
3874.1,0.248,2.567,39.917,2.498,7.374,8.781,81.05220917663398
3874.2,0.247,2.582,40.405,2.403,7.377,8.781,81.45710726833146
3874.3,0.244,2.587,40.479,2.459,7.322,8.781,81.7603865996316
3874.4,0.242,2.58,40.989,2.509,7.233,8.781,81.95458016687114
3874.5,0.24,2.565,41.779,2.262,7.153,8.781,82.74389078342276
3874.6,0.239,2.548,40.901,2.239,7.1,8.781,84.46473168351328
3874.7,0.237,2.538,39.987,2.452,7.081,8.781,83.1605706567511
3874.8,0.236,2.539,39.602,2.625,7.098,8.781,82.7814285514989
3874.9,0.236,2.548,40.047,2.565,7.131,8.781,83.95310185403719
3875.0,0.238,2.559,40.538,2.373,7.139,8.781,83.12904311769962
3875.1,0.24,2.565,40.89,2.229,7.086,8.781,82.70293710497498
3875.2,0.241,2.56,39.749,2.136,6.972,8.781,81.62236704429604
3875.3,0.242,2.547,40.741,2.001,6.854,8.781,83.0562544664987
3875.4,0.242,2.535,40.881,1.924,6.792,8.775,82.88518447362048
3875.5,0.241,2.531,41.201,1.882,6.812,8.775,82.8479021843291
3875.6,0.239,2.537,39.733,1.85,6.889,8.781,82.96637046907432
3875.7,0.236,2.544,37.749,1.822,6.973,8.781,83.91363033045269
3875.8,0.23,2.548,38.601,1.896,7.025,8.819,80.83371831151092
3875.9,0.229,2.55,38.047,2.052,7.033,8.8,80.15408402492389
3876.0,0.232,2.557,37.684,2.178,7.022,8.756,81.96452213389199
3876.1,0.232,2.568,39.301,2.234,7.011,8.75,82.60176973228144
3876.2,0.229,2.578,41.626,2.224,6.989,8.781,80.62041629618278
3876.3,0.23,2.58,41.355,2.103,6.939,8.781,80.19050771700456
3876.4,0.232,2.573,40.841,1.998,6.858,8.781,80.78350353967447
3876.5,0.234,2.561,40.738,1.949,6.769,8.781,81.85599756785079
3876.6,0.232,2.55,41.035,1.949,6.718,8.805,81.12931173234207
3876.7,0.232,2.547,40.804,2.051,6.737,8.828,80.36673705055514
3876.8,0.234,2.552,40.004,2.077,6.818,8.791,82.31237204826706
3876.9,0.232,2.56,40.497,2.058,6.933,8.781,81.4060258459453
3877.0,0.231,2.568,40.51,2.11,7.056,8.782,81.32696717208893
3877.1,0.227,2.574,39.885,2.175,7.178,8.852,80.64678535689904
3877.2,0.23,2.581,39.614,2.183,7.289,8.847,80.57900911683845
3877.3,0.235,2.588,39.366,2.125,7.376,8.847,82.81898972112472
3877.4,0.233,2.591,40.403,2.072,7.422,8.856,81.27998701728255
3877.5,0.231,2.587,38.838,2.049,7.415,8.856,80.1869197826684
3877.6,0.231,2.582,39.537,2.04,7.379,8.828,80.48381178188158
3877.7,0.232,2.581,40.457,1.965,7.348,8.781,81.03609467635775
3877.8,0.232,2.586,39.486,1.895,7.332,8.782,80.79360080380323
3877.9,0.227,2.591,39.739,1.88,7.309,8.865,80.34348159166221
3878.0,0.229,2.591,38.985,1.963,7.255,8.828,80.03574873878328
3878.1,0.231,2.586,38.102,2.016,7.175,8.805,79.02181759784136
3878.2,0.229,2.582,37.74,2.007,7.108,8.781,78.8534636897423
3878.3,0.23,2.583,37.543,2.066,7.072,8.756,79.5475786579944
3878.4,0.229,2.59,37.241,2.161,7.047,8.769,78.95236770518306
3878.5,0.226,2.597,36.693,2.258,7.003,8.8,77.88454732461959
3878.6,0.226,2.603,35.849,2.422,6.94,8.828,77.75827560637931
3878.7,0.225,2.607,36.986,2.607,6.909,8.844,77.99052908730755
3878.8,0.225,2.61,37.635,2.799,6.98,8.828,77.9259358978178
3878.9,0.227,2.611,37.555,2.911,7.184,8.828,77.76261209222318
3879.0,0.229,2.61,36.568,2.815,7.486,8.866,77.94739696235224
3879.1,0.234,2.603,36.352,2.507,7.788,8.891,81.16313731894293
3879.2,0.237,2.589,37.205,2.288,7.983,8.99,83.20187399322717
3879.3,0.238,2.572,36.544,2.132,8.029,9.031,82.96273167260195
3879.4,0.243,2.559,35.48,2.155,7.975,8.966,81.77888753325568
3879.5,0.241,2.558,35.559,2.495,7.91,8.965,81.27408327840186
3879.6,0.237,2.571,34.794,3.217,7.889,8.929,82.52116219205631
3879.7,0.231,2.597,34.288,3.991,7.898,8.885,78.34120430284325
3879.8,0.225,2.628,33.244,4.331,7.905,8.828,77.84081784413563
3879.9,0.218,2.655,33.38,4.424,7.896,8.819,77.39597485671796
3880.0,0.218,2.67,34.125,4.4,7.889,8.781,77.44049225915461
3880.1,0.22,2.673,34.451,4.159,7.896,8.75,78.09781100296526
3880.2,0.221,2.67,34.911,4.072,7.917,8.771,77.07769269873258
3880.3,0.223,2.667,34.68,3.898,7.933,8.781,77.58493396921554
